round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
11,2.1973624229431152,2.1867170333862305,0.21290428936481476,0.05,0.5390625,3,4,12,12,"{""0:0"": ""client_010"", ""0:1"": ""client_011"", ""0:2"": ""client_012"", ""0:3"": ""client_015"", ""1:0"": ""client_022"", ""1:1"": ""client_026"", ""1:2"": ""client_021"", ""1:3"": ""client_023"", ""2:0"": ""client_006"", ""2:1"": ""client_007"", ""2:2"": ""client_004"", ""2:3"": ""client_008""}"
12,2.1529712677001953,2.1401937007904053,0.2555529475212097,0.05,0.6015625,3,4,12,12,"{""0:0"": ""client_010"", ""0:1"": ""client_011"", ""0:2"": ""client_014"", ""0:3"": ""client_016"", ""1:0"": ""client_025"", ""1:1"": ""client_021"", ""1:2"": ""client_024"", ""1:3"": ""client_023"", ""2:0"": ""client_002"", ""2:1"": ""client_007"", ""2:2"": ""client_000"", ""2:3"": ""client_005""}"
13,2.137190341949463,2.1256890296936035,0.23002302646636963,0.05,0.5703125,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_018"", ""0:2"": ""client_012"", ""0:3"": ""client_019"", ""1:0"": ""client_021"", ""1:1"": ""client_024"", ""1:2"": ""client_023"", ""1:3"": ""client_029"", ""2:0"": ""client_005"", ""2:1"": ""client_002"", ""2:2"": ""client_000"", ""2:3"": ""client_004""}"
14,2.1261305809020996,2.1129348278045654,0.26391392946243286,0.05,0.5546875,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_017"", ""0:2"": ""client_010"", ""0:3"": ""client_018"", ""1:0"": ""client_025"", ""1:1"": ""client_024"", ""1:2"": ""client_023"", ""1:3"": ""client_020"", ""2:0"": ""client_003"", ""2:1"": ""client_001"", ""2:2"": ""client_008"", ""2:3"": ""client_005""}"
15,2.0947165489196777,2.0825891494750977,0.24254697561264038,0.05,0.51953125,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_011"", ""0:2"": ""client_012"", ""0:3"": ""client_018"", ""1:0"": ""client_027"", ""1:1"": ""client_028"", ""1:2"": ""client_022"", ""1:3"": ""client_029"", ""2:0"": ""client_008"", ""2:1"": ""client_006"", ""2:2"": ""client_003"", ""2:3"": ""client_004""}"
16,2.069814443588257,2.057248592376709,0.2513156533241272,0.05,0.546875,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_014"", ""0:2"": ""client_016"", ""0:3"": ""client_015"", ""1:0"": ""client_025"", ""1:1"": ""client_027"", ""1:2"": ""client_028"", ""1:3"": ""client_020"", ""2:0"": ""client_003"", ""2:1"": ""client_009"", ""2:2"": ""client_001"", ""2:3"": ""client_002""}"
17,1.9030125141143799,1.8895479440689087,0.26929473876953125,0.05,0.62109375,3,4,12,12,"{""0:0"": ""client_010"", ""0:1"": ""client_018"", ""0:2"": ""client_013"", ""0:3"": ""client_014"", ""1:0"": ""client_023"", ""1:1"": ""client_020"", ""1:2"": ""client_021"", ""1:3"": ""client_025"", ""2:0"": ""client_000"", ""2:1"": ""client_003"", ""2:2"": ""client_001"", ""2:3"": ""client_009""}"
18,1.8949700593948364,1.8802199363708496,0.295003205537796,0.05,0.58984375,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_011"", ""0:2"": ""client_013"", ""0:3"": ""client_012"", ""1:0"": ""client_027"", ""1:1"": ""client_023"", ""1:2"": ""client_022"", ""1:3"": ""client_025"", ""2:0"": ""client_009"", ""2:1"": ""client_007"", ""2:2"": ""client_003"", ""2:3"": ""client_006""}"
19,1.8160979747772217,1.8020349740982056,0.2812603712081909,0.05,0.6328125,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_016"", ""0:2"": ""client_013"", ""0:3"": ""client_010"", ""1:0"": ""client_021"", ""1:1"": ""client_026"", ""1:2"": ""client_025"", ""1:3"": ""client_023"", ""2:0"": ""client_006"", ""2:1"": ""client_007"", ""2:2"": ""client_000"", ""2:3"": ""client_005""}"
20,1.7083841562271118,1.6933228969573975,0.30122387409210205,0.05,0.6484375,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_010"", ""0:2"": ""client_016"", ""0:3"": ""client_015"", ""1:0"": ""client_025"", ""1:1"": ""client_021"", ""1:2"": ""client_023"", ""1:3"": ""client_028"", ""2:0"": ""client_003"", ""2:1"": ""client_008"", ""2:2"": ""client_007"", ""2:3"": ""client_001""}"
21,1.700939655303955,1.6852835416793823,0.31312137842178345,0.05,0.60546875,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_012"", ""0:2"": ""client_014"", ""0:3"": ""client_013"", ""1:0"": ""client_023"", ""1:1"": ""client_021"", ""1:2"": ""client_027"", ""1:3"": ""client_026"", ""2:0"": ""client_008"", ""2:1"": ""client_001"", ""2:2"": ""client_000"", ""2:3"": ""client_005""}"
22,1.5288166999816895,1.5118838548660278,0.3386577069759369,0.05,0.6796875,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_010"", ""0:2"": ""client_011"", ""0:3"": ""client_016"", ""1:0"": ""client_023"", ""1:1"": ""client_022"", ""1:2"": ""client_026"", ""1:3"": ""client_029"", ""2:0"": ""client_007"", ""2:1"": ""client_003"", ""2:2"": ""client_006"", ""2:3"": ""client_000""}"
23,1.6355609893798828,1.6199980974197388,0.3112565875053406,0.05,0.6640625,3,4,12,12,"{""0:0"": ""client_012"", ""0:1"": ""client_016"", ""0:2"": ""client_010"", ""0:3"": ""client_013"", ""1:0"": ""client_024"", ""1:1"": ""client_027"", ""1:2"": ""client_029"", ""1:3"": ""client_023"", ""2:0"": ""client_008"", ""2:1"": ""client_007"", ""2:2"": ""client_002"", ""2:3"": ""client_001""}"
24,1.6585191488265991,1.6420173645019531,0.3300342857837677,0.05,0.5859375,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_013"", ""0:2"": ""client_010"", ""0:3"": ""client_019"", ""1:0"": ""client_028"", ""1:1"": ""client_020"", ""1:2"": ""client_025"", ""1:3"": ""client_029"", ""2:0"": ""client_000"", ""2:1"": ""client_007"", ""2:2"": ""client_002"", ""2:3"": ""client_009""}"
25,1.4268591403961182,1.4090358018875122,0.3564663827419281,0.05,0.66796875,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_011"", ""0:2"": ""client_012"", ""0:3"": ""client_010"", ""1:0"": ""client_029"", ""1:1"": ""client_021"", ""1:2"": ""client_023"", ""1:3"": ""client_027"", ""2:0"": ""client_001"", ""2:1"": ""client_003"", ""2:2"": ""client_000"", ""2:3"": ""client_004""}"
26,1.327394723892212,1.30900239944458,0.36784762144088745,0.05,0.703125,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_016"", ""0:2"": ""client_015"", ""0:3"": ""client_012"", ""1:0"": ""client_023"", ""1:1"": ""client_025"", ""1:2"": ""client_029"", ""1:3"": ""client_022"", ""2:0"": ""client_006"", ""2:1"": ""client_002"", ""2:2"": ""client_004"", ""2:3"": ""client_003""}"
27,1.3643829822540283,1.3449506759643555,0.38864558935165405,0.05,0.65625,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_011"", ""0:2"": ""client_010"", ""0:3"": ""client_013"", ""1:0"": ""client_029"", ""1:1"": ""client_021"", ""1:2"": ""client_028"", ""1:3"": ""client_024"", ""2:0"": ""client_003"", ""2:1"": ""client_008"", ""2:2"": ""client_004"", ""2:3"": ""client_001""}"
28,1.3452985286712646,1.3268578052520752,0.3688150942325592,0.05,0.66015625,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_011"", ""0:2"": ""client_013"", ""0:3"": ""client_012"", ""1:0"": ""client_024"", ""1:1"": ""client_022"", ""1:2"": ""client_027"", ""1:3"": ""client_026"", ""2:0"": ""client_008"", ""2:1"": ""client_004"", ""2:2"": ""client_000"", ""2:3"": ""client_005""}"
29,1.425579309463501,1.40818190574646,0.34794551134109497,0.05,0.64453125,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_014"", ""0:2"": ""client_011"", ""0:3"": ""client_017"", ""1:0"": ""client_024"", ""1:1"": ""client_021"", ""1:2"": ""client_028"", ""1:3"": ""client_025"", ""2:0"": ""client_008"", ""2:1"": ""client_002"", ""2:2"": ""client_004"", ""2:3"": ""client_009""}"
30,1.2269461154937744,1.2070086002349854,0.39874857664108276,0.05,0.70703125,3,4,12,12,"{""0:0"": ""client_019"", ""0:1"": ""client_013"", ""0:2"": ""client_015"", ""0:3"": ""client_011"", ""1:0"": ""client_024"", ""1:1"": ""client_028"", ""1:2"": ""client_027"", ""1:3"": ""client_022"", ""2:0"": ""client_000"", ""2:1"": ""client_001"", ""2:2"": ""client_006"", ""2:3"": ""client_007""}"
31,1.2326090335845947,1.2132453918457031,0.38727468252182007,0.05,0.6484375,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_010"", ""0:2"": ""client_018"", ""0:3"": ""client_012"", ""1:0"": ""client_022"", ""1:1"": ""client_024"", ""1:2"": ""client_029"", ""1:3"": ""client_025"", ""2:0"": ""client_007"", ""2:1"": ""client_008"", ""2:2"": ""client_006"", ""2:3"": ""client_004""}"
32,1.1451497077941895,1.1252028942108154,0.3989352881908417,0.05,0.7109375,3,4,12,12,"{""0:0"": ""client_010"", ""0:1"": ""client_011"", ""0:2"": ""client_018"", ""0:3"": ""client_015"", ""1:0"": ""client_022"", ""1:1"": ""client_028"", ""1:2"": ""client_020"", ""1:3"": ""client_026"", ""2:0"": ""client_005"", ""2:1"": ""client_008"", ""2:2"": ""client_002"", ""2:3"": ""client_003""}"
33,1.0203649997711182,0.9994838237762451,0.41762131452560425,0.05,0.74609375,3,4,12,12,"{""0:0"": ""client_012"", ""0:1"": ""client_010"", ""0:2"": ""client_014"", ""0:3"": ""client_019"", ""1:0"": ""client_020"", ""1:1"": ""client_025"", ""1:2"": ""client_023"", ""1:3"": ""client_028"", ""2:0"": ""client_003"", ""2:1"": ""client_001"", ""2:2"": ""client_005"", ""2:3"": ""client_006""}"
34,1.0497621297836304,1.0281105041503906,0.4330308735370636,0.05,0.72265625,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_016"", ""0:2"": ""client_012"", ""0:3"": ""client_011"", ""1:0"": ""client_022"", ""1:1"": ""client_029"", ""1:2"": ""client_026"", ""1:3"": ""client_020"", ""2:0"": ""client_002"", ""2:1"": ""client_005"", ""2:2"": ""client_006"", ""2:3"": ""client_007""}"
35,0.8607692122459412,0.8383308053016663,0.4487673044204712,0.05,0.81640625,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_014"", ""0:2"": ""client_012"", ""0:3"": ""client_016"", ""1:0"": ""client_021"", ""1:1"": ""client_026"", ""1:2"": ""client_020"", ""1:3"": ""client_028"", ""2:0"": ""client_007"", ""2:1"": ""client_003"", ""2:2"": ""client_008"", ""2:3"": ""client_006""}"
36,1.0100092887878418,0.989383339881897,0.41251900792121887,0.05,0.71484375,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_015"", ""0:2"": ""client_014"", ""0:3"": ""client_016"", ""1:0"": ""client_023"", ""1:1"": ""client_029"", ""1:2"": ""client_020"", ""1:3"": ""client_025"", ""2:0"": ""client_003"", ""2:1"": ""client_006"", ""2:2"": ""client_005"", ""2:3"": ""client_002""}"
37,0.9853984117507935,0.9636430144309998,0.43510735034942627,0.05,0.72265625,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_014"", ""0:2"": ""client_015"", ""0:3"": ""client_017"", ""1:0"": ""client_028"", ""1:1"": ""client_026"", ""1:2"": ""client_025"", ""1:3"": ""client_020"", ""2:0"": ""client_001"", ""2:1"": ""client_004"", ""2:2"": ""client_002"", ""2:3"": ""client_008""}"
38,0.9392224550247192,0.9174885749816895,0.43467825651168823,0.05,0.7734375,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_010"", ""0:2"": ""client_011"", ""0:3"": ""client_019"", ""1:0"": ""client_026"", ""1:1"": ""client_025"", ""1:2"": ""client_028"", ""1:3"": ""client_023"", ""2:0"": ""client_009"", ""2:1"": ""client_008"", ""2:2"": ""client_001"", ""2:3"": ""client_003""}"
39,0.878368616104126,0.855481743812561,0.4577386677265167,0.05,0.7421875,3,4,12,12,"{""0:0"": ""client_019"", ""0:1"": ""client_013"", ""0:2"": ""client_014"", ""0:3"": ""client_010"", ""1:0"": ""client_026"", ""1:1"": ""client_020"", ""1:2"": ""client_023"", ""1:3"": ""client_022"", ""2:0"": ""client_006"", ""2:1"": ""client_001"", ""2:2"": ""client_005"", ""2:3"": ""client_004""}"
40,0.7492539286613464,0.7265580892562866,0.45391741394996643,0.05,0.828125,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_011"", ""0:2"": ""client_014"", ""0:3"": ""client_017"", ""1:0"": ""client_024"", ""1:1"": ""client_026"", ""1:2"": ""client_025"", ""1:3"": ""client_023"", ""2:0"": ""client_004"", ""2:1"": ""client_008"", ""2:2"": ""client_002"", ""2:3"": ""client_001""}"
41,0.7906439304351807,0.7672111988067627,0.4686540365219116,0.05,0.80078125,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_019"", ""0:2"": ""client_012"", ""0:3"": ""client_014"", ""1:0"": ""client_029"", ""1:1"": ""client_024"", ""1:2"": ""client_026"", ""1:3"": ""client_028"", ""2:0"": ""client_000"", ""2:1"": ""client_004"", ""2:2"": ""client_008"", ""2:3"": ""client_001""}"
42,0.9353476762771606,0.9126455187797546,0.4540422856807709,0.05,0.75390625,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_015"", ""0:2"": ""client_017"", ""0:3"": ""client_013"", ""1:0"": ""client_027"", ""1:1"": ""client_023"", ""1:2"": ""client_029"", ""1:3"": ""client_026"", ""2:0"": ""client_002"", ""2:1"": ""client_001"", ""2:2"": ""client_004"", ""2:3"": ""client_007""}"
43,0.6934314370155334,0.6680779457092285,0.5070689916610718,0.05,0.80078125,3,4,12,12,"{""0:0"": ""client_019"", ""0:1"": ""client_015"", ""0:2"": ""client_011"", ""0:3"": ""client_016"", ""1:0"": ""client_023"", ""1:1"": ""client_024"", ""1:2"": ""client_029"", ""1:3"": ""client_026"", ""2:0"": ""client_003"", ""2:1"": ""client_002"", ""2:2"": ""client_000"", ""2:3"": ""client_007""}"
44,0.7547656893730164,0.7288975119590759,0.5173637866973877,0.05,0.79296875,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_017"", ""0:2"": ""client_011"", ""0:3"": ""client_019"", ""1:0"": ""client_026"", ""1:1"": ""client_023"", ""1:2"": ""client_029"", ""1:3"": ""client_028"", ""2:0"": ""client_006"", ""2:1"": ""client_003"", ""2:2"": ""client_002"", ""2:3"": ""client_005""}"
45,0.8103638887405396,0.7871551513671875,0.4641760289669037,0.05,0.7578125,3,4,12,12,"{""0:0"": ""client_010"", ""0:1"": ""client_011"", ""0:2"": ""client_016"", ""0:3"": ""client_018"", ""1:0"": ""client_022"", ""1:1"": ""client_028"", ""1:2"": ""client_027"", ""1:3"": ""client_020"", ""2:0"": ""client_008"", ""2:1"": ""client_003"", ""2:2"": ""client_001"", ""2:3"": ""client_009""}"
46,0.7274812459945679,0.7026162147521973,0.4973008632659912,0.05,0.78125,3,4,12,12,"{""0:0"": ""client_012"", ""0:1"": ""client_017"", ""0:2"": ""client_015"", ""0:3"": ""client_016"", ""1:0"": ""client_027"", ""1:1"": ""client_028"", ""1:2"": ""client_026"", ""1:3"": ""client_029"", ""2:0"": ""client_008"", ""2:1"": ""client_007"", ""2:2"": ""client_002"", ""2:3"": ""client_005""}"
47,0.7295212149620056,0.706558108329773,0.45926159620285034,0.05,0.80078125,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_019"", ""0:2"": ""client_014"", ""0:3"": ""client_016"", ""1:0"": ""client_023"", ""1:1"": ""client_024"", ""1:2"": ""client_027"", ""1:3"": ""client_025"", ""2:0"": ""client_003"", ""2:1"": ""client_004"", ""2:2"": ""client_007"", ""2:3"": ""client_000""}"
48,0.6372557878494263,0.6122669577598572,0.4997773766517639,0.05,0.83984375,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_013"", ""0:2"": ""client_019"", ""0:3"": ""client_012"", ""1:0"": ""client_025"", ""1:1"": ""client_028"", ""1:2"": ""client_021"", ""1:3"": ""client_027"", ""2:0"": ""client_002"", ""2:1"": ""client_003"", ""2:2"": ""client_006"", ""2:3"": ""client_005""}"
49,0.6045743227005005,0.5778000354766846,0.5354859828948975,0.05,0.859375,3,4,12,12,"{""0:0"": ""client_012"", ""0:1"": ""client_013"", ""0:2"": ""client_011"", ""0:3"": ""client_018"", ""1:0"": ""client_026"", ""1:1"": ""client_025"", ""1:2"": ""client_027"", ""1:3"": ""client_023"", ""2:0"": ""client_000"", ""2:1"": ""client_003"", ""2:2"": ""client_006"", ""2:3"": ""client_008""}"
50,0.5969496965408325,0.5732070803642273,0.4748533368110657,0.05,0.83203125,3,4,12,12,"{""0:0"": ""client_019"", ""0:1"": ""client_010"", ""0:2"": ""client_016"", ""0:3"": ""client_013"", ""1:0"": ""client_020"", ""1:1"": ""client_025"", ""1:2"": ""client_024"", ""1:3"": ""client_026"", ""2:0"": ""client_006"", ""2:1"": ""client_009"", ""2:2"": ""client_003"", ""2:3"": ""client_007""}"
