round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
37,1.9304214715957642,1.92948579788208,0.09357187151908875,0.01,0.3268229166666667,3,4,12,12,"{""0:0"": ""client_012"", ""0:1"": ""client_019"", ""0:2"": ""client_016"", ""0:3"": ""client_015"", ""1:0"": ""client_029"", ""1:1"": ""client_028"", ""1:2"": ""client_024"", ""1:3"": ""client_026"", ""2:0"": ""client_003"", ""2:1"": ""client_007"", ""2:2"": ""client_005"", ""2:3"": ""client_002""}"
38,1.9205405712127686,1.919455885887146,0.10846738517284393,0.01,0.328125,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_010"", ""0:2"": ""client_017"", ""0:3"": ""client_012"", ""1:0"": ""client_025"", ""1:1"": ""client_021"", ""1:2"": ""client_026"", ""1:3"": ""client_022"", ""2:0"": ""client_000"", ""2:1"": ""client_006"", ""2:2"": ""client_009"", ""2:3"": ""client_002""}"
39,1.867743968963623,1.8665632009506226,0.11807435005903244,0.01,0.33984375,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_019"", ""0:2"": ""client_013"", ""0:3"": ""client_018"", ""1:0"": ""client_029"", ""1:1"": ""client_027"", ""1:2"": ""client_020"", ""1:3"": ""client_028"", ""2:0"": ""client_003"", ""2:1"": ""client_008"", ""2:2"": ""client_007"", ""2:3"": ""client_005""}"
40,1.9066423177719116,1.9054802656173706,0.11619993299245834,0.01,0.2890625,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_011"", ""0:2"": ""client_014"", ""0:3"": ""client_010"", ""1:0"": ""client_023"", ""1:1"": ""client_024"", ""1:2"": ""client_021"", ""1:3"": ""client_025"", ""2:0"": ""client_004"", ""2:1"": ""client_001"", ""2:2"": ""client_006"", ""2:3"": ""client_000""}"
41,1.821908712387085,1.8206173181533813,0.12914007902145386,0.01,0.3177083333333333,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_018"", ""0:2"": ""client_011"", ""0:3"": ""client_013"", ""1:0"": ""client_029"", ""1:1"": ""client_025"", ""1:2"": ""client_020"", ""1:3"": ""client_022"", ""2:0"": ""client_004"", ""2:1"": ""client_001"", ""2:2"": ""client_005"", ""2:3"": ""client_006""}"
42,1.8325920104980469,1.8309860229492188,0.16060355305671692,0.01,0.296875,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_016"", ""0:2"": ""client_010"", ""0:3"": ""client_019"", ""1:0"": ""client_027"", ""1:1"": ""client_024"", ""1:2"": ""client_023"", ""1:3"": ""client_021"", ""2:0"": ""client_009"", ""2:1"": ""client_007"", ""2:2"": ""client_002"", ""2:3"": ""client_003""}"
43,1.8515455722808838,1.849800705909729,0.17449083924293518,0.01,0.3125,3,4,12,12,"{""0:0"": ""client_012"", ""0:1"": ""client_014"", ""0:2"": ""client_010"", ""0:3"": ""client_019"", ""1:0"": ""client_028"", ""1:1"": ""client_026"", ""1:2"": ""client_020"", ""1:3"": ""client_024"", ""2:0"": ""client_008"", ""2:1"": ""client_000"", ""2:2"": ""client_007"", ""2:3"": ""client_004""}"
44,1.7761837244033813,1.7740678787231445,0.2115892767906189,0.01,0.32421875,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_016"", ""0:2"": ""client_013"", ""0:3"": ""client_015"", ""1:0"": ""client_029"", ""1:1"": ""client_021"", ""1:2"": ""client_025"", ""1:3"": ""client_027"", ""2:0"": ""client_005"", ""2:1"": ""client_003"", ""2:2"": ""client_001"", ""2:3"": ""client_009""}"
45,1.8187726736068726,1.8165758848190308,0.21967457234859467,0.01,0.3020833333333333,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_011"", ""0:2"": ""client_012"", ""0:3"": ""client_014"", ""1:0"": ""client_023"", ""1:1"": ""client_022"", ""1:2"": ""client_026"", ""1:3"": ""client_028"", ""2:0"": ""client_002"", ""2:1"": ""client_006"", ""2:2"": ""client_000"", ""2:3"": ""client_008""}"
46,1.765147089958191,1.762444019317627,0.2703023850917816,0.01,0.3372395833333333,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_010"", ""0:2"": ""client_012"", ""0:3"": ""client_013"", ""1:0"": ""client_023"", ""1:1"": ""client_028"", ""1:2"": ""client_026"", ""1:3"": ""client_027"", ""2:0"": ""client_002"", ""2:1"": ""client_005"", ""2:2"": ""client_001"", ""2:3"": ""client_006""}"
