round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
33,0.9443393349647522,0.9361374974250793,0.8201865553855896,0.01,0.474609375,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_006"", ""0:2"": ""client_005"", ""0:3"": ""client_000"", ""1:0"": ""client_010"", ""1:1"": ""client_017"", ""1:2"": ""client_018"", ""1:3"": ""client_012""}"
34,0.9628047347068787,0.953026294708252,0.9778432846069336,0.01,0.505859375,2,4,8,8,"{""0:0"": ""client_004"", ""0:1"": ""client_002"", ""0:2"": ""client_009"", ""0:3"": ""client_001"", ""1:0"": ""client_013"", ""1:1"": ""client_016"", ""1:2"": ""client_014"", ""1:3"": ""client_015""}"
35,0.9557263255119324,0.9461566209793091,0.9569699764251709,0.01,0.49609375,2,4,8,8,"{""0:0"": ""client_007"", ""0:1"": ""client_008"", ""0:2"": ""client_006"", ""0:3"": ""client_003"", ""1:0"": ""client_019"", ""1:1"": ""client_011"", ""1:2"": ""client_010"", ""1:3"": ""client_017""}"
36,0.9217565059661865,0.9119262099266052,0.9830291867256165,0.01,0.455078125,2,4,8,8,"{""0:0"": ""client_009"", ""0:1"": ""client_005"", ""0:2"": ""client_004"", ""0:3"": ""client_000"", ""1:0"": ""client_019"", ""1:1"": ""client_011"", ""1:2"": ""client_017"", ""1:3"": ""client_015""}"
37,0.8984998464584351,0.8882733583450317,1.022648572921753,0.01,0.46875,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_001"", ""0:2"": ""client_003"", ""0:3"": ""client_007"", ""1:0"": ""client_012"", ""1:1"": ""client_013"", ""1:2"": ""client_018"", ""1:3"": ""client_014""}"
38,0.895532488822937,0.885444164276123,1.008832573890686,0.01,0.50390625,2,4,8,8,"{""0:0"": ""client_006"", ""0:1"": ""client_002"", ""0:2"": ""client_008"", ""0:3"": ""client_009"", ""1:0"": ""client_016"", ""1:1"": ""client_010"", ""1:2"": ""client_015"", ""1:3"": ""client_013""}"
39,0.9249815344810486,0.9129935503005981,1.198797583580017,0.01,0.4921875,2,4,8,8,"{""0:0"": ""client_005"", ""0:1"": ""client_007"", ""0:2"": ""client_000"", ""0:3"": ""client_001"", ""1:0"": ""client_012"", ""1:1"": ""client_018"", ""1:2"": ""client_011"", ""1:3"": ""client_014""}"
40,0.9069998264312744,0.8971318006515503,0.9868044257164001,0.01,0.515625,2,4,8,8,"{""0:0"": ""client_004"", ""0:1"": ""client_003"", ""0:2"": ""client_006"", ""0:3"": ""client_002"", ""1:0"": ""client_017"", ""1:1"": ""client_019"", ""1:2"": ""client_016"", ""1:3"": ""client_010""}"
41,0.9519485235214233,0.9396253824234009,1.2323142290115356,0.01,0.470703125,2,4,8,8,"{""0:0"": ""client_006"", ""0:1"": ""client_004"", ""0:2"": ""client_009"", ""0:3"": ""client_000"", ""1:0"": ""client_016"", ""1:1"": ""client_018"", ""1:2"": ""client_017"", ""1:3"": ""client_012""}"
42,0.9200189709663391,0.9103870987892151,0.9631850719451904,0.01,0.501953125,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_007"", ""0:2"": ""client_005"", ""0:3"": ""client_008"", ""1:0"": ""client_014"", ""1:1"": ""client_015"", ""1:2"": ""client_013"", ""1:3"": ""client_011""}"
43,0.9419378638267517,0.930133044719696,1.1804817914962769,0.01,0.49609375,2,4,8,8,"{""0:0"": ""client_001"", ""0:1"": ""client_002"", ""0:2"": ""client_007"", ""0:3"": ""client_000"", ""1:0"": ""client_010"", ""1:1"": ""client_019"", ""1:2"": ""client_013"", ""1:3"": ""client_015""}"
44,0.8788537383079529,0.8679060935974121,1.0947660207748413,0.01,0.52734375,2,4,8,8,"{""0:0"": ""client_009"", ""0:1"": ""client_006"", ""0:2"": ""client_008"", ""0:3"": ""client_004"", ""1:0"": ""client_016"", ""1:1"": ""client_012"", ""1:2"": ""client_018"", ""1:3"": ""client_014""}"
45,0.9030666351318359,0.8914297819137573,1.163685917854309,0.01,0.529296875,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_005"", ""0:2"": ""client_002"", ""0:3"": ""client_001"", ""1:0"": ""client_011"", ""1:1"": ""client_017"", ""1:2"": ""client_019"", ""1:3"": ""client_010""}"
46,0.900238573551178,0.8896113634109497,1.0627187490463257,0.01,0.5390625,2,4,8,8,"{""0:0"": ""client_007"", ""0:1"": ""client_000"", ""0:2"": ""client_004"", ""0:3"": ""client_006"", ""1:0"": ""client_016"", ""1:1"": ""client_013"", ""1:2"": ""client_015"", ""1:3"": ""client_019""}"
47,0.9223440289497375,0.9123808145523071,0.9963191151618958,0.01,0.515625,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_009"", ""0:2"": ""client_002"", ""0:3"": ""client_005"", ""1:0"": ""client_010"", ""1:1"": ""client_012"", ""1:2"": ""client_017"", ""1:3"": ""client_011""}"
48,0.9552474021911621,0.9453418850898743,0.9905529022216797,0.01,0.48828125,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_001"", ""0:2"": ""client_000"", ""0:3"": ""client_008"", ""1:0"": ""client_014"", ""1:1"": ""client_018"", ""1:2"": ""client_019"", ""1:3"": ""client_017""}"
49,0.8807517290115356,0.8731727600097656,0.7578961253166199,0.01,0.5390625,2,4,8,8,"{""0:0"": ""client_007"", ""0:1"": ""client_006"", ""0:2"": ""client_002"", ""0:3"": ""client_005"", ""1:0"": ""client_016"", ""1:1"": ""client_012"", ""1:2"": ""client_013"", ""1:3"": ""client_015""}"
50,0.920818030834198,0.9113895893096924,0.9428451657295227,0.01,0.486328125,2,4,8,8,"{""0:0"": ""client_009"", ""0:1"": ""client_004"", ""0:2"": ""client_001"", ""0:3"": ""client_003"", ""1:0"": ""client_011"", ""1:1"": ""client_010"", ""1:2"": ""client_018"", ""1:3"": ""client_014""}"
