round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
91,0.5396701693534851,0.48308172821998596,5.658843517303467,0.01,0.84765625,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_015"", ""0:2"": ""client_019"", ""0:3"": ""client_010"", ""1:0"": ""client_020"", ""1:1"": ""client_025"", ""1:2"": ""client_021"", ""1:3"": ""client_028"", ""2:0"": ""client_002"", ""2:1"": ""client_006"", ""2:2"": ""client_000"", ""2:3"": ""client_009""}"
92,0.48406320810317993,0.4277609586715698,5.630225658416748,0.01,0.8515625,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_018"", ""0:2"": ""client_012"", ""0:3"": ""client_016"", ""1:0"": ""client_026"", ""1:1"": ""client_024"", ""1:2"": ""client_023"", ""1:3"": ""client_022"", ""2:0"": ""client_004"", ""2:1"": ""client_001"", ""2:2"": ""client_008"", ""2:3"": ""client_003""}"
93,0.45317724347114563,0.39685186743736267,5.632534503936768,0.01,0.859375,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_011"", ""0:2"": ""client_012"", ""0:3"": ""client_019"", ""1:0"": ""client_027"", ""1:1"": ""client_029"", ""1:2"": ""client_024"", ""1:3"": ""client_021"", ""2:0"": ""client_005"", ""2:1"": ""client_007"", ""2:2"": ""client_003"", ""2:3"": ""client_008""}"
94,0.5040719509124756,0.4473865330219269,5.668542861938477,0.01,0.8671875,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_013"", ""0:2"": ""client_018"", ""0:3"": ""client_017"", ""1:0"": ""client_023"", ""1:1"": ""client_020"", ""1:2"": ""client_026"", ""1:3"": ""client_025"", ""2:0"": ""client_004"", ""2:1"": ""client_009"", ""2:2"": ""client_001"", ""2:3"": ""client_006""}"
95,0.48285412788391113,0.4264522194862366,5.640193462371826,0.01,0.85546875,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_010"", ""0:2"": ""client_014"", ""0:3"": ""client_011"", ""1:0"": ""client_028"", ""1:1"": ""client_022"", ""1:2"": ""client_029"", ""1:3"": ""client_027"", ""2:0"": ""client_002"", ""2:1"": ""client_000"", ""2:2"": ""client_005"", ""2:3"": ""client_007""}"
96,0.44889312982559204,0.3926442265510559,5.624889850616455,0.01,0.86328125,3,4,12,12,"{""0:0"": ""client_010"", ""0:1"": ""client_019"", ""0:2"": ""client_017"", ""0:3"": ""client_013"", ""1:0"": ""client_023"", ""1:1"": ""client_029"", ""1:2"": ""client_024"", ""1:3"": ""client_026"", ""2:0"": ""client_004"", ""2:1"": ""client_005"", ""2:2"": ""client_009"", ""2:3"": ""client_000""}"
97,0.3846740424633026,0.3286147713661194,5.605928897857666,0.01,0.88671875,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_012"", ""0:2"": ""client_018"", ""0:3"": ""client_011"", ""1:0"": ""client_022"", ""1:1"": ""client_025"", ""1:2"": ""client_027"", ""1:3"": ""client_021"", ""2:0"": ""client_002"", ""2:1"": ""client_007"", ""2:2"": ""client_003"", ""2:3"": ""client_008""}"
98,0.4067719578742981,0.35050445795059204,5.626747131347656,0.01,0.859375,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_015"", ""0:2"": ""client_019"", ""0:3"": ""client_017"", ""1:0"": ""client_020"", ""1:1"": ""client_028"", ""1:2"": ""client_026"", ""1:3"": ""client_025"", ""2:0"": ""client_001"", ""2:1"": ""client_006"", ""2:2"": ""client_004"", ""2:3"": ""client_000""}"
99,0.5216059684753418,0.46518588066101074,5.6420087814331055,0.01,0.84765625,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_011"", ""0:2"": ""client_013"", ""0:3"": ""client_012"", ""1:0"": ""client_027"", ""1:1"": ""client_023"", ""1:2"": ""client_024"", ""1:3"": ""client_021"", ""2:0"": ""client_008"", ""2:1"": ""client_005"", ""2:2"": ""client_009"", ""2:3"": ""client_003""}"
100,0.3724706172943115,0.3161447048187256,5.632591724395752,0.01,0.890625,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_010"", ""0:2"": ""client_016"", ""0:3"": ""client_015"", ""1:0"": ""client_022"", ""1:1"": ""client_029"", ""1:2"": ""client_020"", ""1:3"": ""client_028"", ""2:0"": ""client_002"", ""2:1"": ""client_007"", ""2:2"": ""client_001"", ""2:3"": ""client_006""}"
