round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
38,0.8737977147102356,0.8737977147102356,0.0,0.0,0.53515625,2,4,8,8,"{""0:0"": ""client_006"", ""0:1"": ""client_002"", ""0:2"": ""client_008"", ""0:3"": ""client_009"", ""1:0"": ""client_016"", ""1:1"": ""client_010"", ""1:2"": ""client_015"", ""1:3"": ""client_013""}"
39,0.9040060639381409,0.9040060639381409,0.0,0.0,0.49609375,2,4,8,8,"{""0:0"": ""client_005"", ""0:1"": ""client_007"", ""0:2"": ""client_000"", ""0:3"": ""client_001"", ""1:0"": ""client_012"", ""1:1"": ""client_018"", ""1:2"": ""client_011"", ""1:3"": ""client_014""}"
40,0.8946517109870911,0.8946517109870911,0.0,0.0,0.4921875,2,4,8,8,"{""0:0"": ""client_004"", ""0:1"": ""client_003"", ""0:2"": ""client_006"", ""0:3"": ""client_002"", ""1:0"": ""client_017"", ""1:1"": ""client_019"", ""1:2"": ""client_016"", ""1:3"": ""client_010""}"
41,0.9349200129508972,0.9349200129508972,0.0,0.0,0.482421875,2,4,8,8,"{""0:0"": ""client_006"", ""0:1"": ""client_004"", ""0:2"": ""client_009"", ""0:3"": ""client_000"", ""1:0"": ""client_016"", ""1:1"": ""client_018"", ""1:2"": ""client_017"", ""1:3"": ""client_012""}"
42,0.9131277799606323,0.9131277799606323,0.0,0.0,0.509765625,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_007"", ""0:2"": ""client_005"", ""0:3"": ""client_008"", ""1:0"": ""client_014"", ""1:1"": ""client_015"", ""1:2"": ""client_013"", ""1:3"": ""client_011""}"
43,0.9196860194206238,0.9196860194206238,0.0,0.0,0.49609375,2,4,8,8,"{""0:0"": ""client_001"", ""0:1"": ""client_002"", ""0:2"": ""client_007"", ""0:3"": ""client_000"", ""1:0"": ""client_010"", ""1:1"": ""client_019"", ""1:2"": ""client_013"", ""1:3"": ""client_015""}"
44,0.8617045879364014,0.8617045879364014,0.0,0.0,0.54296875,2,4,8,8,"{""0:0"": ""client_009"", ""0:1"": ""client_006"", ""0:2"": ""client_008"", ""0:3"": ""client_004"", ""1:0"": ""client_016"", ""1:1"": ""client_012"", ""1:2"": ""client_018"", ""1:3"": ""client_014""}"
45,0.8924695253372192,0.8924695253372192,0.0,0.0,0.5234375,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_005"", ""0:2"": ""client_002"", ""0:3"": ""client_001"", ""1:0"": ""client_011"", ""1:1"": ""client_017"", ""1:2"": ""client_019"", ""1:3"": ""client_010""}"
46,0.8744758367538452,0.8744758367538452,0.0,0.0,0.544921875,2,4,8,8,"{""0:0"": ""client_007"", ""0:1"": ""client_000"", ""0:2"": ""client_004"", ""0:3"": ""client_006"", ""1:0"": ""client_016"", ""1:1"": ""client_013"", ""1:2"": ""client_015"", ""1:3"": ""client_019""}"
47,0.9093223214149475,0.9093223214149475,0.0,0.0,0.53125,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_009"", ""0:2"": ""client_002"", ""0:3"": ""client_005"", ""1:0"": ""client_010"", ""1:1"": ""client_012"", ""1:2"": ""client_017"", ""1:3"": ""client_011""}"
48,0.954825758934021,0.954825758934021,0.0,0.0,0.484375,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_001"", ""0:2"": ""client_000"", ""0:3"": ""client_008"", ""1:0"": ""client_014"", ""1:1"": ""client_018"", ""1:2"": ""client_019"", ""1:3"": ""client_017""}"
49,0.8844124674797058,0.8844124674797058,0.0,0.0,0.51953125,2,4,8,8,"{""0:0"": ""client_007"", ""0:1"": ""client_006"", ""0:2"": ""client_002"", ""0:3"": ""client_005"", ""1:0"": ""client_016"", ""1:1"": ""client_012"", ""1:2"": ""client_013"", ""1:3"": ""client_015""}"
50,0.9101147651672363,0.9101147651672363,0.0,0.0,0.5078125,2,4,8,8,"{""0:0"": ""client_009"", ""0:1"": ""client_004"", ""0:2"": ""client_001"", ""0:3"": ""client_003"", ""1:0"": ""client_011"", ""1:1"": ""client_010"", ""1:2"": ""client_018"", ""1:3"": ""client_014""}"
