round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
46,1.3801324367523193,1.3242474794387817,5.588498592376709,0.01,0.703125,3,4,12,12,"{""0:0"": ""client_012"", ""0:1"": ""client_017"", ""0:2"": ""client_015"", ""0:3"": ""client_016"", ""1:0"": ""client_027"", ""1:1"": ""client_028"", ""1:2"": ""client_026"", ""1:3"": ""client_029"", ""2:0"": ""client_008"", ""2:1"": ""client_007"", ""2:2"": ""client_002"", ""2:3"": ""client_005""}"
47,1.3635287284851074,1.307171106338501,5.635767936706543,0.01,0.62109375,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_019"", ""0:2"": ""client_014"", ""0:3"": ""client_016"", ""1:0"": ""client_023"", ""1:1"": ""client_024"", ""1:2"": ""client_027"", ""1:3"": ""client_025"", ""2:0"": ""client_003"", ""2:1"": ""client_004"", ""2:2"": ""client_007"", ""2:3"": ""client_000""}"
48,1.2991719245910645,1.2426331043243408,5.653891086578369,0.01,0.671875,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_013"", ""0:2"": ""client_019"", ""0:3"": ""client_012"", ""1:0"": ""client_025"", ""1:1"": ""client_028"", ""1:2"": ""client_021"", ""1:3"": ""client_027"", ""2:0"": ""client_002"", ""2:1"": ""client_003"", ""2:2"": ""client_006"", ""2:3"": ""client_005""}"
49,1.2133946418762207,1.156501054763794,5.689377307891846,0.01,0.65234375,3,4,12,12,"{""0:0"": ""client_012"", ""0:1"": ""client_013"", ""0:2"": ""client_011"", ""0:3"": ""client_018"", ""1:0"": ""client_026"", ""1:1"": ""client_025"", ""1:2"": ""client_027"", ""1:3"": ""client_023"", ""2:0"": ""client_000"", ""2:1"": ""client_003"", ""2:2"": ""client_006"", ""2:3"": ""client_008""}"
50,1.253908395767212,1.1975438594818115,5.636457920074463,0.01,0.62109375,3,4,12,12,"{""0:0"": ""client_019"", ""0:1"": ""client_010"", ""0:2"": ""client_016"", ""0:3"": ""client_013"", ""1:0"": ""client_020"", ""1:1"": ""client_025"", ""1:2"": ""client_024"", ""1:3"": ""client_026"", ""2:0"": ""client_006"", ""2:1"": ""client_009"", ""2:2"": ""client_003"", ""2:3"": ""client_007""}"
51,1.149359941482544,1.0930802822113037,5.627962112426758,0.01,0.65625,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_014"", ""0:2"": ""client_016"", ""0:3"": ""client_019"", ""1:0"": ""client_020"", ""1:1"": ""client_026"", ""1:2"": ""client_025"", ""1:3"": ""client_027"", ""2:0"": ""client_006"", ""2:1"": ""client_002"", ""2:2"": ""client_007"", ""2:3"": ""client_001""}"
52,1.1006267070770264,1.043610692024231,5.701590538024902,0.01,0.69140625,3,4,12,12,"{""0:0"": ""client_019"", ""0:1"": ""client_018"", ""0:2"": ""client_010"", ""0:3"": ""client_013"", ""1:0"": ""client_029"", ""1:1"": ""client_020"", ""1:2"": ""client_021"", ""1:3"": ""client_025"", ""2:0"": ""client_006"", ""2:1"": ""client_002"", ""2:2"": ""client_007"", ""2:3"": ""client_001""}"
53,1.1085824966430664,1.0522382259368896,5.634427070617676,0.01,0.69921875,3,4,12,12,"{""0:0"": ""client_010"", ""0:1"": ""client_014"", ""0:2"": ""client_016"", ""0:3"": ""client_012"", ""1:0"": ""client_023"", ""1:1"": ""client_027"", ""1:2"": ""client_025"", ""1:3"": ""client_022"", ""2:0"": ""client_006"", ""2:1"": ""client_004"", ""2:2"": ""client_009"", ""2:3"": ""client_002""}"
54,1.0685557126998901,1.0116865634918213,5.686916828155518,0.01,0.66796875,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_017"", ""0:2"": ""client_010"", ""0:3"": ""client_015"", ""1:0"": ""client_028"", ""1:1"": ""client_020"", ""1:2"": ""client_025"", ""1:3"": ""client_021"", ""2:0"": ""client_001"", ""2:1"": ""client_000"", ""2:2"": ""client_008"", ""2:3"": ""client_009""}"
55,1.0011826753616333,0.9442655444145203,5.691709995269775,0.01,0.7109375,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_010"", ""0:2"": ""client_012"", ""0:3"": ""client_011"", ""1:0"": ""client_022"", ""1:1"": ""client_027"", ""1:2"": ""client_021"", ""1:3"": ""client_024"", ""2:0"": ""client_003"", ""2:1"": ""client_007"", ""2:2"": ""client_004"", ""2:3"": ""client_006""}"
56,0.9269040822982788,0.87050461769104,5.63994836807251,0.01,0.734375,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_012"", ""0:2"": ""client_011"", ""0:3"": ""client_016"", ""1:0"": ""client_022"", ""1:1"": ""client_024"", ""1:2"": ""client_021"", ""1:3"": ""client_028"", ""2:0"": ""client_000"", ""2:1"": ""client_004"", ""2:2"": ""client_006"", ""2:3"": ""client_003""}"
57,0.9108807444572449,0.8538751602172852,5.70056676864624,0.01,0.75,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_011"", ""0:2"": ""client_019"", ""0:3"": ""client_010"", ""1:0"": ""client_024"", ""1:1"": ""client_021"", ""1:2"": ""client_020"", ""1:3"": ""client_022"", ""2:0"": ""client_008"", ""2:1"": ""client_006"", ""2:2"": ""client_005"", ""2:3"": ""client_000""}"
58,0.9119250178337097,0.8551322221755981,5.6792802810668945,0.01,0.72265625,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_015"", ""0:2"": ""client_010"", ""0:3"": ""client_016"", ""1:0"": ""client_026"", ""1:1"": ""client_027"", ""1:2"": ""client_021"", ""1:3"": ""client_023"", ""2:0"": ""client_005"", ""2:1"": ""client_007"", ""2:2"": ""client_002"", ""2:3"": ""client_003""}"
59,0.9281332492828369,0.871921181678772,5.6212029457092285,0.01,0.76171875,3,4,12,12,"{""0:0"": ""client_012"", ""0:1"": ""client_018"", ""0:2"": ""client_014"", ""0:3"": ""client_017"", ""1:0"": ""client_028"", ""1:1"": ""client_027"", ""1:2"": ""client_029"", ""1:3"": ""client_023"", ""2:0"": ""client_009"", ""2:1"": ""client_004"", ""2:2"": ""client_005"", ""2:3"": ""client_006""}"
60,0.797844409942627,0.7412607669830322,5.658362865447998,0.01,0.7734375,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_011"", ""0:2"": ""client_014"", ""0:3"": ""client_019"", ""1:0"": ""client_023"", ""1:1"": ""client_027"", ""1:2"": ""client_026"", ""1:3"": ""client_022"", ""2:0"": ""client_000"", ""2:1"": ""client_007"", ""2:2"": ""client_005"", ""2:3"": ""client_001""}"
61,0.8918627500534058,0.8352966904640198,5.6566081047058105,0.01,0.73046875,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_013"", ""0:2"": ""client_015"", ""0:3"": ""client_016"", ""1:0"": ""client_024"", ""1:1"": ""client_025"", ""1:2"": ""client_029"", ""1:3"": ""client_027"", ""2:0"": ""client_004"", ""2:1"": ""client_008"", ""2:2"": ""client_000"", ""2:3"": ""client_009""}"
62,0.7659833431243896,0.7097600698471069,5.622329235076904,0.01,0.7578125,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_011"", ""0:2"": ""client_019"", ""0:3"": ""client_015"", ""1:0"": ""client_026"", ""1:1"": ""client_027"", ""1:2"": ""client_023"", ""1:3"": ""client_025"", ""2:0"": ""client_007"", ""2:1"": ""client_009"", ""2:2"": ""client_008"", ""2:3"": ""client_006""}"
63,0.8516821265220642,0.7945020198822021,5.718007564544678,0.01,0.71484375,3,4,12,12,"{""0:0"": ""client_010"", ""0:1"": ""client_011"", ""0:2"": ""client_014"", ""0:3"": ""client_018"", ""1:0"": ""client_026"", ""1:1"": ""client_023"", ""1:2"": ""client_024"", ""1:3"": ""client_025"", ""2:0"": ""client_009"", ""2:1"": ""client_005"", ""2:2"": ""client_007"", ""2:3"": ""client_004""}"
64,0.7864195108413696,0.7298383712768555,5.658113479614258,0.01,0.75,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_015"", ""0:2"": ""client_016"", ""0:3"": ""client_019"", ""1:0"": ""client_028"", ""1:1"": ""client_025"", ""1:2"": ""client_029"", ""1:3"": ""client_027"", ""2:0"": ""client_007"", ""2:1"": ""client_004"", ""2:2"": ""client_008"", ""2:3"": ""client_002""}"
