round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
11,2.3827269077301025,2.3826444149017334,0.008253570646047592,0.01,0.125,4,4,16,16,"{""0:0"": ""client_017"", ""0:1"": ""client_019"", ""0:2"": ""client_015"", ""0:3"": ""client_010"", ""1:0"": ""client_034"", ""1:1"": ""client_035"", ""1:2"": ""client_033"", ""1:3"": ""client_038"", ""2:0"": ""client_000"", ""2:1"": ""client_003"", ""2:2"": ""client_002"", ""2:3"": ""client_005"", ""3:0"": ""client_025"", ""3:1"": ""client_020"", ""3:2"": ""client_029"", ""3:3"": ""client_021""}"
12,2.3803775310516357,2.3802614212036133,0.01161353848874569,0.01,0.1103515625,4,4,16,16,"{""0:0"": ""client_016"", ""0:1"": ""client_012"", ""0:2"": ""client_011"", ""0:3"": ""client_013"", ""1:0"": ""client_039"", ""1:1"": ""client_036"", ""1:2"": ""client_032"", ""1:3"": ""client_031"", ""2:0"": ""client_008"", ""2:1"": ""client_004"", ""2:2"": ""client_006"", ""2:3"": ""client_009"", ""3:0"": ""client_023"", ""3:1"": ""client_026"", ""3:2"": ""client_027"", ""3:3"": ""client_024""}"
13,2.3411686420440674,2.341005802154541,0.01628267578780651,0.01,0.1279296875,4,4,16,16,"{""0:0"": ""client_018"", ""0:1"": ""client_014"", ""0:2"": ""client_011"", ""0:3"": ""client_012"", ""1:0"": ""client_030"", ""1:1"": ""client_037"", ""1:2"": ""client_033"", ""1:3"": ""client_032"", ""2:0"": ""client_007"", ""2:1"": ""client_001"", ""2:2"": ""client_004"", ""2:3"": ""client_005"", ""3:0"": ""client_022"", ""3:1"": ""client_028"", ""3:2"": ""client_027"", ""3:3"": ""client_021""}"
14,2.316084384918213,2.315863609313965,0.0220770426094532,0.01,0.1279296875,4,4,16,16,"{""0:0"": ""client_017"", ""0:1"": ""client_010"", ""0:2"": ""client_019"", ""0:3"": ""client_013"", ""1:0"": ""client_038"", ""1:1"": ""client_039"", ""1:2"": ""client_036"", ""1:3"": ""client_034"", ""2:0"": ""client_008"", ""2:1"": ""client_006"", ""2:2"": ""client_002"", ""2:3"": ""client_009"", ""3:0"": ""client_020"", ""3:1"": ""client_029"", ""3:2"": ""client_026"", ""3:3"": ""client_024""}"
15,2.297196626663208,2.296898603439331,0.02979768067598343,0.01,0.142578125,4,4,16,16,"{""0:0"": ""client_015"", ""0:1"": ""client_016"", ""0:2"": ""client_018"", ""0:3"": ""client_014"", ""1:0"": ""client_035"", ""1:1"": ""client_031"", ""1:2"": ""client_037"", ""1:3"": ""client_030"", ""2:0"": ""client_003"", ""2:1"": ""client_000"", ""2:2"": ""client_007"", ""2:3"": ""client_001"", ""3:0"": ""client_025"", ""3:1"": ""client_023"", ""3:2"": ""client_022"", ""3:3"": ""client_028""}"
16,2.2732903957366943,2.272923707962036,0.03667549788951874,0.01,0.15625,4,4,16,16,"{""0:0"": ""client_019"", ""0:1"": ""client_014"", ""0:2"": ""client_017"", ""0:3"": ""client_012"", ""1:0"": ""client_039"", ""1:1"": ""client_034"", ""1:2"": ""client_035"", ""1:3"": ""client_036"", ""2:0"": ""client_005"", ""2:1"": ""client_000"", ""2:2"": ""client_004"", ""2:3"": ""client_002"", ""3:0"": ""client_028"", ""3:1"": ""client_022"", ""3:2"": ""client_023"", ""3:3"": ""client_026""}"
17,2.25663423538208,2.256110906600952,0.05233496427536011,0.01,0.1533203125,4,4,16,16,"{""0:0"": ""client_018"", ""0:1"": ""client_015"", ""0:2"": ""client_010"", ""0:3"": ""client_011"", ""1:0"": ""client_032"", ""1:1"": ""client_033"", ""1:2"": ""client_038"", ""1:3"": ""client_031"", ""2:0"": ""client_006"", ""2:1"": ""client_009"", ""2:2"": ""client_001"", ""2:3"": ""client_007"", ""3:0"": ""client_024"", ""3:1"": ""client_025"", ""3:2"": ""client_020"", ""3:3"": ""client_029""}"
18,2.2207136154174805,2.2201590538024902,0.055462609976530075,0.01,0.1630859375,4,4,16,16,"{""0:0"": ""client_013"", ""0:1"": ""client_016"", ""0:2"": ""client_019"", ""0:3"": ""client_015"", ""1:0"": ""client_030"", ""1:1"": ""client_037"", ""1:2"": ""client_039"", ""1:3"": ""client_031"", ""2:0"": ""client_008"", ""2:1"": ""client_003"", ""2:2"": ""client_006"", ""2:3"": ""client_009"", ""3:0"": ""client_027"", ""3:1"": ""client_021"", ""3:2"": ""client_025"", ""3:3"": ""client_023""}"
19,2.206599473953247,2.2058959007263184,0.07035181671380997,0.01,0.1787109375,4,4,16,16,"{""0:0"": ""client_014"", ""0:1"": ""client_010"", ""0:2"": ""client_018"", ""0:3"": ""client_011"", ""1:0"": ""client_035"", ""1:1"": ""client_032"", ""1:2"": ""client_033"", ""1:3"": ""client_038"", ""2:0"": ""client_005"", ""2:1"": ""client_007"", ""2:2"": ""client_000"", ""2:3"": ""client_001"", ""3:0"": ""client_022"", ""3:1"": ""client_028"", ""3:2"": ""client_026"", ""3:3"": ""client_024""}"
20,2.143453598022461,2.1428329944610596,0.062070801854133606,0.01,0.22265625,4,4,16,16,"{""0:0"": ""client_017"", ""0:1"": ""client_012"", ""0:2"": ""client_013"", ""0:3"": ""client_016"", ""1:0"": ""client_034"", ""1:1"": ""client_036"", ""1:2"": ""client_037"", ""1:3"": ""client_030"", ""2:0"": ""client_004"", ""2:1"": ""client_002"", ""2:2"": ""client_008"", ""2:3"": ""client_003"", ""3:0"": ""client_029"", ""3:1"": ""client_020"", ""3:2"": ""client_021"", ""3:3"": ""client_027""}"
