global_round,round,loss,mean_loss,classification_loss,contrastive_loss,heterogeneous_loss,accuracy,macro_f1,weighted_f1,K_t,pseudo_batch_size,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
1,1,4.185723781585693,4.185723781585693,2.501500368118286,4.382552146911621,2.491935968399048,0.0625,0.04355311355311355,0.03636675824175824,8,64,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.2,1.0768906245939434,0.7796499133110046,375.8882382643642,mmbind_weighted_contrastive,1.0,"[""client_016"", ""client_035"", ""client_001"", ""client_023"", ""client_028"", ""client_036"", ""client_019"", ""client_000""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
