round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
1,2.5053954124450684,2.492802143096924,0.2518625259399414,0.05,0.1015625,3,4,12,12,"{""0:0"": ""client_001"", ""0:1"": ""client_000"", ""0:2"": ""client_004"", ""0:3"": ""client_009"", ""1:0"": ""client_013"", ""1:1"": ""client_012"", ""1:2"": ""client_011"", ""1:3"": ""client_015"", ""2:0"": ""client_028"", ""2:1"": ""client_021"", ""2:2"": ""client_026"", ""2:3"": ""client_020""}"
2,2.4820849895477295,2.4684956073760986,0.27178528904914856,0.05,0.09765625,3,4,12,12,"{""0:0"": ""client_000"", ""0:1"": ""client_001"", ""0:2"": ""client_003"", ""0:3"": ""client_008"", ""1:0"": ""client_018"", ""1:1"": ""client_010"", ""1:2"": ""client_013"", ""1:3"": ""client_015"", ""2:0"": ""client_028"", ""2:1"": ""client_026"", ""2:2"": ""client_023"", ""2:3"": ""client_027""}"
3,2.4665839672088623,2.4534685611724854,0.26230859756469727,0.05,0.13671875,3,4,12,12,"{""0:0"": ""client_009"", ""0:1"": ""client_004"", ""0:2"": ""client_000"", ""0:3"": ""client_006"", ""1:0"": ""client_012"", ""1:1"": ""client_016"", ""1:2"": ""client_015"", ""1:3"": ""client_019"", ""2:0"": ""client_022"", ""2:1"": ""client_023"", ""2:2"": ""client_025"", ""2:3"": ""client_020""}"
4,2.415170907974243,2.4015822410583496,0.2717740535736084,0.05,0.22265625,3,4,12,12,"{""0:0"": ""client_001"", ""0:1"": ""client_006"", ""0:2"": ""client_009"", ""0:3"": ""client_002"", ""1:0"": ""client_015"", ""1:1"": ""client_014"", ""1:2"": ""client_010"", ""1:3"": ""client_019"", ""2:0"": ""client_027"", ""2:1"": ""client_028"", ""2:2"": ""client_021"", ""2:3"": ""client_023""}"
5,2.3458731174468994,2.3318674564361572,0.28011423349380493,0.05,0.37890625,3,4,12,12,"{""0:0"": ""client_001"", ""0:1"": ""client_008"", ""0:2"": ""client_004"", ""0:3"": ""client_006"", ""1:0"": ""client_019"", ""1:1"": ""client_015"", ""1:2"": ""client_013"", ""1:3"": ""client_018"", ""2:0"": ""client_021"", ""2:1"": ""client_020"", ""2:2"": ""client_023"", ""2:3"": ""client_026""}"
6,2.3245739936828613,2.3118224143981934,0.2550322711467743,0.05,0.40234375,3,4,12,12,"{""0:0"": ""client_004"", ""0:1"": ""client_001"", ""0:2"": ""client_003"", ""0:3"": ""client_006"", ""1:0"": ""client_011"", ""1:1"": ""client_016"", ""1:2"": ""client_014"", ""1:3"": ""client_013"", ""2:0"": ""client_025"", ""2:1"": ""client_022"", ""2:2"": ""client_029"", ""2:3"": ""client_028""}"
7,2.293184995651245,2.279303550720215,0.27763089537620544,0.05,0.4296875,3,4,12,12,"{""0:0"": ""client_003"", ""0:1"": ""client_004"", ""0:2"": ""client_001"", ""0:3"": ""client_008"", ""1:0"": ""client_012"", ""1:1"": ""client_018"", ""1:2"": ""client_013"", ""1:3"": ""client_011"", ""2:0"": ""client_027"", ""2:1"": ""client_026"", ""2:2"": ""client_024"", ""2:3"": ""client_025""}"
8,2.299391269683838,2.2865824699401855,0.25617820024490356,0.05,0.421875,3,4,12,12,"{""0:0"": ""client_008"", ""0:1"": ""client_003"", ""0:2"": ""client_005"", ""0:3"": ""client_006"", ""1:0"": ""client_010"", ""1:1"": ""client_013"", ""1:2"": ""client_019"", ""1:3"": ""client_016"", ""2:0"": ""client_025"", ""2:1"": ""client_026"", ""2:2"": ""client_024"", ""2:3"": ""client_020""}"
9,2.252349615097046,2.2377617359161377,0.29175394773483276,0.05,0.44921875,3,4,12,12,"{""0:0"": ""client_003"", ""0:1"": ""client_005"", ""0:2"": ""client_009"", ""0:3"": ""client_008"", ""1:0"": ""client_017"", ""1:1"": ""client_016"", ""1:2"": ""client_019"", ""1:3"": ""client_011"", ""2:0"": ""client_024"", ""2:1"": ""client_022"", ""2:2"": ""client_023"", ""2:3"": ""client_025""}"
10,2.161712646484375,2.1471774578094482,0.2907024323940277,0.05,0.51953125,3,4,12,12,"{""0:0"": ""client_008"", ""0:1"": ""client_009"", ""0:2"": ""client_004"", ""0:3"": ""client_005"", ""1:0"": ""client_019"", ""1:1"": ""client_016"", ""1:2"": ""client_018"", ""1:3"": ""client_012"", ""2:0"": ""client_023"", ""2:1"": ""client_022"", ""2:2"": ""client_027"", ""2:3"": ""client_020""}"
