global_round,round,loss,mean_loss,classification_loss,contrastive_loss,heterogeneous_loss,accuracy,macro_f1,weighted_f1,K_t,pseudo_batch_size,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
1,1,4.1822614669799805,4.1822614669799805,2.495716094970703,4.402233600616455,2.4926440715789795,0.046875,0.007692307692307693,0.004326923076923077,6,64,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.15,0.753011810593307,0.4761632978916168,249.42302713156096,mmbind_weighted_contrastive,1.0,"[""client_005"", ""client_010"", ""client_033"", ""client_006"", ""client_038"", ""client_013""]","[0, 1, 2]","[0, 1, 2]",2,"{""0"": 2, ""1"": 2, ""2"": 2}",effective
