global_round,round,loss,mean_loss,classification_loss,contrastive_loss,heterogeneous_loss,accuracy,macro_f1,weighted_f1,K_t,pseudo_batch_size,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,[],[[]],0.0,1,1,0.0,1,1,0,1,0.0,0.8333333333333334,0.8333333333333334,0.3,0.4912588601000607,0.0,0.0,mmbind_weighted_contrastive,0.0,"[""client_007"", ""client_001"", ""client_017"", ""client_015"", ""client_014"", ""client_008"", ""client_006"", ""client_005"", ""client_027"", ""client_038"", ""client_000"", ""client_002""]","[0, 1, 2, 3, 5]","[0, 1, 2, 3, 4, 5]",0,"{""0"": 1, ""1"": 7, ""2"": 1, ""3"": 1, ""4"": 0, ""5"": 2}",empty_binding_round
