round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
35,0.6755338907241821,0.6536246538162231,0.43818479776382446,0.05,0.70703125,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_007"", ""0:2"": ""client_002"", ""0:3"": ""client_001"", ""1:0"": ""client_014"", ""1:1"": ""client_013"", ""1:2"": ""client_010"", ""1:3"": ""client_019""}"
36,0.7028812766075134,0.6783608198165894,0.4904080331325531,0.05,0.6875,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_000"", ""0:2"": ""client_005"", ""0:3"": ""client_009"", ""1:0"": ""client_010"", ""1:1"": ""client_017"", ""1:2"": ""client_012"", ""1:3"": ""client_019""}"
37,0.5706732869148254,0.5405500531196594,0.602465033531189,0.05,0.7890625,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_001"", ""0:2"": ""client_002"", ""0:3"": ""client_000"", ""1:0"": ""client_019"", ""1:1"": ""client_011"", ""1:2"": ""client_013"", ""1:3"": ""client_017""}"
38,0.5911169052124023,0.5611517429351807,0.599303662776947,0.05,0.765625,2,4,8,8,"{""0:0"": ""client_001"", ""0:1"": ""client_003"", ""0:2"": ""client_000"", ""0:3"": ""client_004"", ""1:0"": ""client_011"", ""1:1"": ""client_016"", ""1:2"": ""client_015"", ""1:3"": ""client_012""}"
39,0.6438862085342407,0.6180195808410645,0.5173330307006836,0.05,0.75,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_005"", ""0:2"": ""client_009"", ""0:3"": ""client_002"", ""1:0"": ""client_016"", ""1:1"": ""client_012"", ""1:2"": ""client_014"", ""1:3"": ""client_013""}"
40,0.5191956162452698,0.48998790979385376,0.5841534733772278,0.05,0.80078125,2,4,8,8,"{""0:0"": ""client_005"", ""0:1"": ""client_001"", ""0:2"": ""client_000"", ""0:3"": ""client_003"", ""1:0"": ""client_019"", ""1:1"": ""client_011"", ""1:2"": ""client_018"", ""1:3"": ""client_014""}"
41,0.5563965439796448,0.5263310670852661,0.6013091206550598,0.05,0.74609375,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_008"", ""0:2"": ""client_004"", ""0:3"": ""client_001"", ""1:0"": ""client_015"", ""1:1"": ""client_011"", ""1:2"": ""client_013"", ""1:3"": ""client_012""}"
42,0.6492941379547119,0.6253869533538818,0.4781428575515747,0.05,0.7109375,2,4,8,8,"{""0:0"": ""client_004"", ""0:1"": ""client_002"", ""0:2"": ""client_007"", ""0:3"": ""client_006"", ""1:0"": ""client_018"", ""1:1"": ""client_014"", ""1:2"": ""client_010"", ""1:3"": ""client_015""}"
43,0.6101723909378052,0.5822240710258484,0.5589651465415955,0.05,0.75390625,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_004"", ""0:2"": ""client_001"", ""0:3"": ""client_007"", ""1:0"": ""client_014"", ""1:1"": ""client_011"", ""1:2"": ""client_018"", ""1:3"": ""client_015""}"
44,0.6335839629173279,0.6054120659828186,0.5634374618530273,0.05,0.75,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_002"", ""0:2"": ""client_004"", ""0:3"": ""client_009"", ""1:0"": ""client_019"", ""1:1"": ""client_013"", ""1:2"": ""client_015"", ""1:3"": ""client_011""}"
45,0.5593757033348083,0.5326904058456421,0.5337063074111938,0.05,0.765625,2,4,8,8,"{""0:0"": ""client_004"", ""0:1"": ""client_008"", ""0:2"": ""client_007"", ""0:3"": ""client_002"", ""1:0"": ""client_010"", ""1:1"": ""client_011"", ""1:2"": ""client_016"", ""1:3"": ""client_017""}"
46,0.6679272651672363,0.6400392651557922,0.5577596426010132,0.05,0.75,2,4,8,8,"{""0:0"": ""client_004"", ""0:1"": ""client_000"", ""0:2"": ""client_008"", ""0:3"": ""client_002"", ""1:0"": ""client_012"", ""1:1"": ""client_014"", ""1:2"": ""client_019"", ""1:3"": ""client_015""}"
47,0.7113198637962341,0.6841541528701782,0.5433149337768555,0.05,0.7421875,2,4,8,8,"{""0:0"": ""client_007"", ""0:1"": ""client_008"", ""0:2"": ""client_006"", ""0:3"": ""client_004"", ""1:0"": ""client_010"", ""1:1"": ""client_011"", ""1:2"": ""client_018"", ""1:3"": ""client_015""}"
48,0.5108791589736938,0.48242446780204773,0.569093644618988,0.05,0.796875,2,4,8,8,"{""0:0"": ""client_002"", ""0:1"": ""client_008"", ""0:2"": ""client_000"", ""0:3"": ""client_006"", ""1:0"": ""client_015"", ""1:1"": ""client_018"", ""1:2"": ""client_012"", ""1:3"": ""client_013""}"
49,0.5080100297927856,0.48119843006134033,0.5362316966056824,0.05,0.79296875,2,4,8,8,"{""0:0"": ""client_002"", ""0:1"": ""client_000"", ""0:2"": ""client_004"", ""0:3"": ""client_009"", ""1:0"": ""client_010"", ""1:1"": ""client_015"", ""1:2"": ""client_013"", ""1:3"": ""client_018""}"
50,0.5298651456832886,0.49867963790893555,0.6237094402313232,0.05,0.76171875,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_001"", ""0:2"": ""client_005"", ""0:3"": ""client_006"", ""1:0"": ""client_018"", ""1:1"": ""client_016"", ""1:2"": ""client_012"", ""1:3"": ""client_011""}"
